Date,realized_vol,rv_lag1,rv_lag5,rv_lag20,rv_change1,rv_change5,ret_lag1,ret_lag5,abs_ret,abs_ret_mean5,abs_ret_mean20,vol_of_vol_20,vol_of_vol_60,drawdown_60,ma_ratio_20_60,y,y_log
2010-05-20,0.3007151198832017,0.2761380892355569,0.2759765217626055,0.0958512975389681,0.0245770306476448,0.0247385981205962,-0.0057105589165846,-0.0125085993364475,0.0384906193626815,0.0153388835255814,0.0155834996101252,0.0693903990359941,0.0715752479692849,-0.1171497645790903,-0.002371107987391,0.3215602575921379,-1.1345703264524842
2010-05-21,0.3063705490900331,0.3007151198832017,0.2775653158932533,0.0963886134542314,0.0056554292068313,0.0288052331967798,-0.0384906193626815,-0.0182711941956821,0.0144934558016052,0.014583335846766,0.015982840431171,0.0671107121387873,0.074677208372235,-0.1042610382364328,-0.0076645683938324,0.3195932126923712,-1.1407063021979664
2010-05-24,0.3074026946200423,0.3063705490900331,0.2768573986630895,0.0982440811921199,0.0010321455300092,0.0305452959569528,0.0144934558016052,0.0005266276440316,0.0129138509369921,0.0170607805053581,0.0164393374227931,0.0632058035242687,0.0776851410919599,-0.1157541080497713,-0.0131556700949574,0.316054094735597,-1.151841894173712
2010-05-25,0.3007420996001833,0.3074026946200423,0.2761321094974133,0.1331207954993087,-0.006660595019859,0.0246099901027699,-0.0129138509369921,-0.0136954175089272,0.0010208466244456,0.0145258663284618,0.015293640547355,0.0605795728738371,0.080313934835722,-0.1148509677103426,-0.0172250566517043,0.3269776659336795,-1.1178634103144325
2010-05-26,0.2972302378251188,0.3007420996001833,0.2761380892355569,0.1354742069049691,-0.0035118617750644,0.0210921485895619,0.0010208466244456,-0.0057105589165846,0.0060472145954237,0.0145931974642296,0.0152175991003259,0.0566224445639177,0.0827320855038553,-0.1201875020109276,-0.0218305813300537,0.3276083028708095,-1.1159365827858996
2010-05-27,0.3215602575921379,0.2972302378251188,0.3007151198832017,0.1403534736593872,0.024330019767019,0.0208451377089362,-0.0060472145954237,-0.0384906193626815,0.0329492895739278,0.0134849315064789,0.0162490195540827,0.0529299402496841,0.0858286590131293,-0.0907154296492916,-0.0260219259879576,0.3301807200230643,-1.1081151379861907
2010-05-28,0.3195932126923712,0.3215602575921379,0.3063705490900331,0.1536723754357357,-0.0019670448997667,0.013222663602338,0.0329492895739278,0.0144934558016052,0.0126287559480875,0.0131119915357754,0.0160250919207297,0.0487723735549909,0.0886748158989794,-0.1021263580048971,-0.0296902994097288,0.3290895523870551,-1.1114253695499605
2010-06-01,0.316054094735597,0.3195932126923712,0.3074026946200423,0.1577095958814725,-0.0035391179567741,0.0086514001155546,-0.0126287559480875,-0.0129138509369921,0.0169665335220772,0.0139225280527924,0.0162294978787707,0.042944719589387,0.0910983635468447,-0.1172316566194416,-0.0343391256264091,0.2866704704813353,-1.2494219093697903
2010-06-02,0.3269776659336795,0.316054094735597,0.3007420996001833,0.1797693286765261,0.0109235711980825,0.0262355663334962,-0.0169665335220772,0.0010208466244456,0.0257059238034553,0.0188595434885943,0.0163250166771323,0.0385295196557025,0.0936644455171907,-0.0942451012971283,-0.036954836765925,0.286641927155442,-1.2495214827473573
2010-06-03,0.3276083028708095,0.3269776659336795,0.2972302378251188,0.1798634086115057,0.00063063693713,0.0303780650456906,0.0257059238034553,-0.0060472145954237,0.003438039205112,0.018337708410532,0.0161982147963202,0.0318503468713186,0.0959817446605974,-0.0911257212423213,-0.0391340685447647,0.3036672446916576,-1.1918227669069488
2010-06-04,0.3301807200230643,0.3276083028708095,0.3215602575921379,0.2139120239095037,0.0025724171522548,0.0086204624309264,0.003438039205112,0.0329492895739278,0.0357689139665868,0.0189016332890638,0.0162977698347318,0.0280683383197661,0.0981233121166534,-0.1230606239707895,-0.0407133392780322,0.303210952665135,-1.193326502300612
2010-06-07,0.3290895523870551,0.3301807200230643,0.3195932126923712,0.2154624753813956,-0.0010911676360091,0.0094963396946839,-0.0357689139665868,-0.0126287559480875,0.0125288434855868,0.0188816507965636,0.016174867926949,0.0223689705358548,0.1000159767582175,-0.1339791192756321,-0.0418955473940266,0.2976512200121836,-1.211832880576478
2010-06-08,0.2866704704813353,0.3290895523870551,0.316054094735597,0.2717362757100759,-0.0424190819057198,-0.0293836242542616,-0.0125288434855868,-0.0169665335220772,0.0106548594982118,0.0176193159917906,0.0145526753999055,0.0216431703899256,0.1007245024961297,-0.1247024554559262,-0.0448661508659462,0.3100310350519466,-1.1710828734431287
2010-06-09,0.286641927155442,0.2866704704813353,0.3269776659336795,0.2716378616771539,-2.8543325893304328e-05,-0.0403357387782374,0.0106548594982118,0.0257059238034553,0.0053603166720099,0.0135501945655015,0.0146784505071502,0.0208578762926502,0.1013188366344731,-0.1293817749555185,-0.0478654192463212,0.3063011958270972,-1.1831863610468913
2010-06-10,0.3036672446916576,0.286641927155442,0.3276083028708095,0.2734394310674716,0.0170253175362156,-0.0239410581791518,-0.0053603166720099,0.003438039205112,0.0288121201828195,0.018625010761043,0.0154245990390348,0.0198535899654458,0.1020005788282597,-0.1039325555446273,-0.0505303827460544,0.3056545890402974,-1.1852996085834775
2010-06-11,0.303210952665135,0.3036672446916576,0.3301807200230643,0.2759765217626055,-0.0004562920265226,-0.0269697673579293,0.0288121201828195,-0.0357689139665868,0.0048438216794721,0.01243999230362,0.015041360156186,0.0188730549421222,0.1025443146852736,-0.0995816355977133,-0.0523154993048556,0.2693947532503897,-1.3115774908807918
2010-06-14,0.2976512200121836,0.303210952665135,0.3290895523870551,0.2775653158932533,-0.0055597326529513,-0.0314383323748715,0.0048438216794721,-0.0125288434855868,0.0015511189858044,0.0102444474036635,0.0142053563956921,0.0179300696103977,0.1028525667563929,-0.1009772089879049,-0.0532507104814403,0.2658684286488496,-1.3247537217094474
2010-06-15,0.3100310350519466,0.2976512200121836,0.2866704704813353,0.2768573986630895,0.012379815039763,0.0233605645706113,-0.0015511189858044,0.0106548594982118,0.022483546161399,0.012610184736301,0.0153032023215605,0.016730175149062,0.1033428994814708,-0.0805350435162662,-0.0535536935516534,0.268831039086619,-1.313672204207131
2010-06-16,0.3063011958270972,0.3100310350519466,0.286641927155442,0.2761321094974133,-0.0037298392248494,0.0196592686716551,0.022483546161399,-0.0053603166720099,0.0003574084560984,0.0116096030931187,0.0146363018689191,0.0151648883170614,0.1036325160478889,-0.080863609347199,-0.0531097645525253,0.2692449742690617,-1.312133628787211
2010-06-17,0.3056545890402974,0.3063011958270972,0.3036672446916576,0.2761380892355569,-0.0006466067867997,0.0019873443486397,-0.0003574084560984,0.0288121201828195,0.0016064299684099,0.0061684650502368,0.0144310954215103,0.0132475487247937,0.1034530350545975,-0.0793858944992742,-0.0522203379630297,0.2754748852194451,-1.2892588152725266
2010-06-18,0.2693947532503897,0.3056545890402974,0.303210952665135,0.3007151198832017,-0.0362598357899077,-0.0338161994147452,0.0016064299684099,0.0048438216794721,0.0010836545071208,0.0054164316157665,0.0125607471787323,0.0158875052272746,0.1026537664633067,-0.0783877261373868,-0.0495338118721242,0.247871843615592,-1.3948434259979692
2010-06-21,0.2658684286488496,0.2693947532503897,0.2976512200121836,0.3063705490900331,-0.0035263246015401,-0.031782791363334,0.0010836545071208,-0.0015511189858044,0.0028682033301272,0.0056798484846311,0.0119794845551584,0.0184304778793755,0.1017100143318354,-0.0810273102887746,-0.0476499194115122,0.2442751148302402,-1.409460169065912
2010-06-22,0.268831039086619,0.2658684286488496,0.3100310350519466,0.3074026946200423,0.0029626104377694,-0.0411999959653276,-0.0028682033301272,0.022483546161399,0.0166534973362519,0.0045138387196017,0.0121664668751214,0.0201657286003076,0.1006999663345676,-0.0962046905266539,-0.0457123986238807,0.2617755582577362,-1.3402677902247475
2010-06-23,0.2692449742690617,0.268831039086619,0.3063011958270972,0.3007420996001833,0.0004139351824427,-0.0370562215580355,-0.0166534973362519,-0.0003574084560984,0.0031081625278925,0.0050639895339605,0.0122708326702937,0.0215845862592583,0.0994864755301652,-0.0990094721239078,-0.0438179098581418,0.2426970712578963,-1.415941233656977
